Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 5672,https://www.congress.gov/bill/114th-congress/house-bill/5672,114th Congress (2015-2016),,Small Business Access to Capital Act of 2016,"Rep. Kildee, Daniel T. [D-MI-5]",7/7/16,,,,3,House - Financial Services,7/7/16,Referred to the House Committee on Financial Services.
H.R. 5671,https://www.congress.gov/bill/114th-congress/house-bill/5671,114th Congress (2015-2016),,Urban Progress Act of 2016,"Rep. Kelly, Robin L. [D-IL-2]",7/7/16,,,,44,"House - Judiciary, Education and the Workforce, Financial Services, Ways and Means, Small Business, Oversight and Government Reform, Agriculture, Rules, Energy and Commerce",8/30/16,Referred to the Subcommittee on Nutrition.
H.R. 5670,https://www.congress.gov/bill/114th-congress/house-bill/5670,114th Congress (2015-2016),,Social Security Guarantee Act of 2016,"Rep. Jones, Walter B., Jr. [R-NC-3]",7/7/16,,,,0,House - Ways and Means,7/15/16,Referred to the Subcommittee on Social Security.
H.R. 5669,https://www.congress.gov/bill/114th-congress/house-bill/5669,114th Congress (2015-2016),,Creating Opportunities for America's Laid-off (COAL) Miners Act of 2016,"Rep. Jenkins, Evan H. [R-WV-3]",7/7/16,,,,0,House - Ways and Means,7/15/16,Referred to the Subcommittee on Human Resources.
H.R. 5668,https://www.congress.gov/bill/114th-congress/house-bill/5668,114th Congress (2015-2016),,Transparency and Honesty in Energy Regulations Act of 2016,"Rep. Jenkins, Evan H. [R-WV-3]",7/7/16,,,,24,House - Energy and Commerce,7/7/16,Referred to the House Committee on Energy and Commerce.
H.R. 5667,https://www.congress.gov/bill/114th-congress/house-bill/5667,114th Congress (2015-2016),,Rural ACO Provider Equity Act of 2016,"Rep. Jenkins, Lynn [R-KS-2]",7/7/16,,,,5,"House - Ways and Means, Energy and Commerce",7/15/16,Referred to the Subcommittee on Health.
H.R. 5666,https://www.congress.gov/bill/114th-congress/house-bill/5666,114th Congress (2015-2016),,Stop Taxing the Second Amendment Act of 2016,"Rep. Graves, Sam [R-MO-6]",7/7/16,,,,6,House - Judiciary,7/20/16,"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law."
H.R. 5665,https://www.congress.gov/bill/114th-congress/house-bill/5665,114th Congress (2015-2016),,Foreign Investment and Economic Security Act of 2016,"Rep. DeLauro, Rosa L. [D-CT-3]",7/7/16,,,,3,House - Financial Services,7/7/16,Referred to the House Committee on Financial Services.
H.R. 5664,https://www.congress.gov/bill/114th-congress/house-bill/5664,114th Congress (2015-2016),,WAGE Act,"Rep. Cummings, Elijah E. [D-MD-7]",7/7/16,,,,0,House - Financial Services,7/7/16,Referred to the House Committee on Financial Services.
H.R. 5663,https://www.congress.gov/bill/114th-congress/house-bill/5663,114th Congress (2015-2016),,Four C's for Careers Act,"Rep. Costello, Ryan A. [R-PA-6]",7/7/16,,,,1,House - Education and the Workforce,9/19/16,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
H.R. 5662,https://www.congress.gov/bill/114th-congress/house-bill/5662,114th Congress (2015-2016),,"To provide an exception to certain mandatory minimum sentence requirements for a person employed outside the United States by a Federal agency, who uses, carries, or possesses the firearm during and in relation to a crime of violence committed while on-duty with a firearm issued by the agency.","Rep. Burgess, Michael C. [R-TX-26]",7/7/16,,,,3,House - Judiciary,7/20/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5661,https://www.congress.gov/bill/114th-congress/house-bill/5661,114th Congress (2015-2016),,To establish the Flag Office Revolving Fund for services provided by the Flag Office of the Architect of the Capitol.,"Rep. Brady, Robert A. [D-PA-1]",7/7/16,,,,0,House - House Administration,7/7/16,Referred to the House Committee on House Administration.
H.R. 5660,https://www.congress.gov/bill/114th-congress/house-bill/5660,114th Congress (2015-2016),,Retail Checking Account Protection Act of 2016,"Rep. Williams, Roger [R-TX-25]",7/7/16,,,,1,House - Financial Services,9/27/16,Hearings Held by the Subcommittee on Financial Institutions and Consumer Credit Prior to Referral.
H.R. 5659,https://www.congress.gov/bill/114th-congress/house-bill/5659,114th Congress (2015-2016),,ESRD Choice Act of 2016,"Rep. Smith, Jason [R-MO-8]",7/7/16,,,,11,"House - Ways and Means, Energy and Commerce | Senate - Finance",9/22/16,Received in the Senate and Read twice and referred to the Committee on Finance.
H.R. 5658,https://www.congress.gov/bill/114th-congress/house-bill/5658,114th Congress (2015-2016),,TALENT Act of 2016,"Rep. McCarthy, Kevin [R-CA-23]",7/7/16,,,,0,House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs,7/13/16,Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
H.R. 5657,https://www.congress.gov/bill/114th-congress/house-bill/5657,114th Congress (2015-2016),,H-1B and L-1 Visa Reform Act of 2016,"Rep. Pascrell, Bill, Jr. [D-NJ-9]",7/7/16,,,,1,"House - Judiciary, Education and the Workforce",8/11/16,Referred to the Subcommittee on Immigration and Border Security.
H.R. 5656,https://www.congress.gov/bill/114th-congress/house-bill/5656,114th Congress (2015-2016),,TRASH Act,"Rep. Cartwright, Matt [D-PA-17]",7/7/16,,,,4,House - Energy and Commerce,7/7/16,Referred to the House Committee on Energy and Commerce.
H.R. 5655,https://www.congress.gov/bill/114th-congress/house-bill/5655,114th Congress (2015-2016),,Addiction Prevention and Responsible Opioid Practices Act,"Rep. Cartwright, Matt [D-PA-17]",7/7/16,,,,1,"House - Energy and Commerce, Judiciary, Ways and Means, Education and the Workforce",7/20/16,Referred to the Subcommittee on Health.
H.R. 5654,https://www.congress.gov/bill/114th-congress/house-bill/5654,114th Congress (2015-2016),,Stop Dangerous Sanctuary Cities Act,"Rep. Black, Diane [R-TN-6]",7/7/16,,,,70,"House - Judiciary, Transportation and Infrastructure, Financial Services",7/20/16,Referred to the Subcommittee on Immigration and Border Security.
H.R. 5653,https://www.congress.gov/bill/114th-congress/house-bill/5653,114th Congress (2015-2016),,Justice for Uncompensated Survivors Today (JUST) Act of 2016,"Rep. Crowley, Joseph [D-NY-14]",7/7/16,,,,12,House - Foreign Affairs,7/7/16,Referred to the House Committee on Foreign Affairs.
H.R. 5652,https://www.congress.gov/bill/114th-congress/house-bill/5652,114th Congress (2015-2016),,Access to Better Care Act of 2016,"Rep. Black, Diane [R-TN-6]",7/7/16,,,,1,House - Ways and Means,7/7/16,Referred to the House Committee on Ways and Means.
H.R. 5651,https://www.congress.gov/bill/114th-congress/house-bill/5651,114th Congress (2015-2016),,LAX Community Safety Act of 2016,"Rep. Waters, Maxine [D-CA-43]",7/7/16,,,,0,House - Transportation and Infrastructure,7/7/16,Referred to the House Committee on Transportation and Infrastructure.
H.R. 5650,https://www.congress.gov/bill/114th-congress/house-bill/5650,114th Congress (2015-2016),,Recovering America's Wildlife Act of 2016,"Rep. Young, Don [R-AK-At Large]",7/6/16,,,,19,House - Natural Resources,7/13/16,Referred to the Subcommittee on Federal Lands.
H.R. 5649,https://www.congress.gov/bill/114th-congress/house-bill/5649,114th Congress (2015-2016),,Stop Abusing the Presidential Plane Act,"Rep. Scott, Austin [R-GA-8]",7/6/16,,,,1,House - Armed Services,8/11/16,Referred to the Subcommittee on Seapower and Projection Forces.
H.R. 5648,https://www.congress.gov/bill/114th-congress/house-bill/5648,114th Congress (2015-2016),,Mental Health Care Provider Retention Act of 2016,"Rep. O'Rourke, Beto [D-TX-16]",7/6/16,,,,1,"House - Armed Services, Veterans' Affairs",7/14/16,Referred to the Subcommittee on Health.
H.R. 5647,https://www.congress.gov/bill/114th-congress/house-bill/5647,114th Congress (2015-2016),,"To amend the Internal Revenue Code of 1986 to treat certain ride-sharing services provided by transportation network companies as excludable transportation fringe benefits, and for other purposes.","Rep. Meadows, Mark [R-NC-11]",7/6/16,,,,1,"House - Ways and Means, Oversight and Government Reform",7/6/16,"Referred to the Committee on Ways and Means, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5646,https://www.congress.gov/bill/114th-congress/house-bill/5646,114th Congress (2015-2016),,Sarah's Law,"Rep. King, Steve [R-IA-4]",7/6/16,,,,24,House - Judiciary,7/15/16,Referred to the Subcommittee on Immigration and Border Security.
H.R. 5645,https://www.congress.gov/bill/114th-congress/house-bill/5645,114th Congress (2015-2016),,United States-Israel Alzheimer's Disease Cooperation Act,"Rep. Israel, Steve [D-NY-3]",7/6/16,,,,0,House - Energy and Commerce,7/6/16,Referred to the House Committee on Energy and Commerce.
H.R. 5644,https://www.congress.gov/bill/114th-congress/house-bill/5644,114th Congress (2015-2016),,Shift Back to Society Act of 2016,"Rep. Hill, J. French [R-AR-2]",7/6/16,,,,2,"House - Education and the Workforce, Judiciary",9/19/16,Referred to the Subcommittee on Higher Education and Workforce Training.
H.R. 5643,https://www.congress.gov/bill/114th-congress/house-bill/5643,114th Congress (2015-2016),,Active Shooter Preparedness Enhancement Act of 2016,"Rep. Duckworth, Tammy [D-IL-8]",7/6/16,,,,0,"House - Homeland Security, Judiciary, Transportation and Infrastructure",7/15/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5642,https://www.congress.gov/bill/114th-congress/house-bill/5642,114th Congress (2015-2016),,Counterterrorism Enhancement Act of 2016,"Rep. Duckworth, Tammy [D-IL-8]",7/6/16,,,,0,House - Judiciary,7/15/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5641,https://www.congress.gov/bill/114th-congress/house-bill/5641,114th Congress (2015-2016),,Equity in Career and Technical Education Act of 2016,"Rep. Davis, Susan A. [D-CA-53]",7/6/16,,,,0,House - Education and the Workforce,9/19/16,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
H.R. 5640,https://www.congress.gov/bill/114th-congress/house-bill/5640,114th Congress (2015-2016),,Electricity Storage Innovation Act,"Rep. Smith, Lamar [R-TX-21]",7/6/16,,,,8,"House - Science, Space, and Technology | Senate - Energy and Natural Resources",7/12/16,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.
H.R. 5639,https://www.congress.gov/bill/114th-congress/house-bill/5639,114th Congress (2015-2016),,National Institute of Standards and Technology Improvement Act of 2016,"Rep. Moolenaar, John R. [R-MI-4]",7/6/16,,,,10,"House - Science, Space, and Technology | Senate - Commerce, Science, and Transportation",7/12/16,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation."
H.R. 5638,https://www.congress.gov/bill/114th-congress/house-bill/5638,114th Congress (2015-2016),,Solar Fuels Innovation Act,"Rep. Knight, Stephen [R-CA-25]",7/6/16,,,,8,"House - Science, Space, and Technology | Senate - Energy and Natural Resources",7/12/16,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.
H.R. 5637,https://www.congress.gov/bill/114th-congress/house-bill/5637,114th Congress (2015-2016),,One Percent Spending Reduction Act of 2016,"Rep. Sanford, Mark [R-SC-1]",7/6/16,,,,9,"House - Budget, Rules",7/6/16,"Referred to the Committee on the Budget, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5636,https://www.congress.gov/bill/114th-congress/house-bill/5636,114th Congress (2015-2016),,National Institute of Standards and Technology Campus Security Act,"Rep. Loudermilk, Barry [R-GA-11]",7/6/16,,,,4,"House - Science, Space, and Technology | Senate - Commerce, Science, and Transportation",7/12/16,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation."
H.R. 5635,https://www.congress.gov/bill/114th-congress/house-bill/5635,114th Congress (2015-2016),,LEARNS Act,"Rep. Pocan, Mark [D-WI-2]",7/6/16,,,,29,House - Education and the Workforce,9/19/16,Referred to the Subcommittee on Higher Education and Workforce Training.
H.R. 5634,https://www.congress.gov/bill/114th-congress/house-bill/5634,114th Congress (2015-2016),,"Department of Homeland Security Appropriations Act, 2017","Rep. Carter, John R. [R-TX-31]",7/6/16,,,,0,House - Appropriations,7/6/16,"Placed on the Union Calendar, Calendar No. 518."
H.R. 5633,https://www.congress.gov/bill/114th-congress/house-bill/5633,114th Congress (2015-2016),,Blackfeet Water Rights Settlement Act,"Rep. Zinke, Ryan K. [R-MT-At Large]",7/6/16,,,,0,House - Natural Resources,11/16/16,Ordered to be Reported (Amended) by Unanimous Consent.
H.R. 5632,https://www.congress.gov/bill/114th-congress/house-bill/5632,114th Congress (2015-2016),,Stranded Nuclear Waste Accountability Act of 2016,"Rep. Dold, Robert J. [R-IL-10]",7/6/16,,,,7,House - Energy and Commerce,7/6/16,Referred to the House Committee on Energy and Commerce.
H.R. 5631,https://www.congress.gov/bill/114th-congress/house-bill/5631,114th Congress (2015-2016),,Iran Accountability Act of 2016,"Rep. McCarthy, Kevin [R-CA-23]",7/6/16,,,,9,"House - Foreign Affairs, Financial Services, Judiciary, Oversight and Government Reform, Ways and Means, Intelligence (Permanent) | Senate - Foreign Relations",7/15/16,Referred to the Subcommittee on Trade.
H.R. 5630,https://www.congress.gov/bill/114th-congress/house-bill/5630,114th Congress (2015-2016),,Safer Pipelines Act of 2016,"Rep. Watson Coleman, Bonnie [D-NJ-12]",7/6/16,,,,2,House - Energy and Commerce,7/6/16,Referred to the House Committee on Energy and Commerce.
H.R. 5629,https://www.congress.gov/bill/114th-congress/house-bill/5629,114th Congress (2015-2016),,California New River Restoration Act of 2016,"Rep. Vargas, Juan [D-CA-51]",7/6/16,,,,1,"House - Natural Resources, Transportation and Infrastructure",7/11/16,"Referred to the Subcommittee on Water, Power and Oceans."
H.R. 5628,https://www.congress.gov/bill/114th-congress/house-bill/5628,114th Congress (2015-2016),,Timber Innovation Act of 2016,"Rep. DelBene, Suzan K. [D-WA-1]",7/6/16,,,,19,"House - Agriculture, Science, Space, and Technology",9/30/16,Referred to the Subcommittee on Research and Technology.
H.R. 5627,https://www.congress.gov/bill/114th-congress/house-bill/5627,114th Congress (2015-2016),,To adopt the monarch butterfly as the national butterfly of the United States.,"Rep. Ribble, Reid J. [R-WI-8]",7/5/16,,,,0,House - Oversight and Government Reform,7/5/16,Referred to the House Committee on Oversight and Government Reform.
H.R. 5626,https://www.congress.gov/bill/114th-congress/house-bill/5626,114th Congress (2015-2016),,To amend title XIX of the Social Security Act to eliminate the requirement for 3 months of retroactive coverage under the Medicaid program.,"Rep. Mullin, Markwayne [R-OK-2]",7/5/16,,,,1,House - Energy and Commerce,7/5/16,Referred to the House Committee on Energy and Commerce.
H.R. 5625,https://www.congress.gov/bill/114th-congress/house-bill/5625,114th Congress (2015-2016),,Modernizing Government Travel Act,"Rep. Moulton, Seth [D-MA-6]",7/5/16,,,,23,House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs,9/26/16,Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
H.R. 5624,https://www.congress.gov/bill/114th-congress/house-bill/5624,114th Congress (2015-2016),,U.S. Wants to Compete for a World Expo Act,"Rep. Emmer, Tom [R-MN-6]",7/5/16,,,,9,House - Foreign Affairs,7/5/16,Referred to the House Committee on Foreign Affairs.
