Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 6387,https://www.congress.gov/bill/116th-congress/house-bill/6387,116th Congress (2019-2020),,"To correct technical omissions relating to international financial cooperation, and for other purposes.","Rep. Gonzalez, Vicente [D-TX-15]",3/25/20,,,,0,"House - Financial Services, Ways and Means",3/25/20,"Referred to the Committee on Financial Services, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6386,https://www.congress.gov/bill/116th-congress/house-bill/6386,116th Congress (2019-2020),,No CHINA Act,"Rep. Gaetz, Matt [R-FL-1]",3/25/20,,,,1,House - Foreign Affairs,3/25/20,Referred to the House Committee on Foreign Affairs.
H.R. 6385,https://www.congress.gov/bill/116th-congress/house-bill/6385,116th Congress (2019-2020),,Small Business-Community Banker COVID-19 Relief Act of 2020,"Rep. Curtis, John R. [R-UT-3]",3/25/20,,,,0,"House - Financial Services, Agriculture",3/25/20,"Referred to the Committee on Financial Services, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6384,https://www.congress.gov/bill/116th-congress/house-bill/6384,116th Congress (2019-2020),,Community Meals Fund,"Rep. Velazquez, Nydia M. [D-NY-7]",3/24/20,,,,12,House - Agriculture,3/24/20,Referred to the House Committee on Agriculture.
H.R. 6383,https://www.congress.gov/bill/116th-congress/house-bill/6383,116th Congress (2019-2020),,Uterine Fibroid Research and Education Act of 2020,"Rep. Clarke, Yvette D. [D-NY-9]",3/24/20,,,,26,House - Energy and Commerce,3/24/20,Referred to the House Committee on Energy and Commerce.
H.R. 6382,https://www.congress.gov/bill/116th-congress/house-bill/6382,116th Congress (2019-2020),,Fair Housing Enforcement Emergency Act of 2020,"Rep. Green, Al [D-TX-9]",3/24/20,,,,2,"House - Financial Services, Judiciary",3/24/20,"Referred to the Committee on Financial Services, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6381,https://www.congress.gov/bill/116th-congress/house-bill/6381,116th Congress (2019-2020),,"To require the Board of Governors of the Federal Reserve System to provide zero-interest loans to minority depository institutions and community development financial institutions to combat COVID-19, and for other purposes.","Rep. Green, Al [D-TX-9]",3/24/20,,,,4,House - Financial Services,3/24/20,Referred to the House Committee on Financial Services.
H.R. 6380,https://www.congress.gov/bill/116th-congress/house-bill/6380,116th Congress (2019-2020),,To temporarily provide for Federal insurance of transaction accounts during the COVID-19 emergency.,"Rep. Green, Al [D-TX-9]",3/24/20,,,,4,House - Financial Services,3/24/20,Referred to the House Committee on Financial Services.
H.R. 6379,https://www.congress.gov/bill/116th-congress/house-bill/6379,116th Congress (2019-2020),,Take Responsibility for Workers and Families Act,"Rep. Lowey, Nita M. [D-NY-17]",3/23/20,,,,9,"House - Appropriations, Budget, Ways and Means",3/23/20,"Referred to the Committee on Appropriations, and in addition to the Committees on the Budget, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6378,https://www.congress.gov/bill/116th-congress/house-bill/6378,116th Congress (2019-2020),,Interagency Pandemic Guidance for Consumers Act,"Rep. Wexton, Jennifer [D-VA-10]",3/23/20,,,,0,"House - Financial Services, Agriculture",3/23/20,"Referred to the Committee on Financial Services, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6377,https://www.congress.gov/bill/116th-congress/house-bill/6377,116th Congress (2019-2020),,Retirement Protection Act,"Rep. Wexton, Jennifer [D-VA-10]",3/23/20,,,,20,House - Ways and Means,3/23/20,Referred to the House Committee on Ways and Means.
H.R. 6376,https://www.congress.gov/bill/116th-congress/house-bill/6376,116th Congress (2019-2020),,"To amend the State Department Basic Authorities Act of 1956 to exempt the reimbursement for certain travel to return to the United States, and for other purposes.","Rep. Velazquez, Nydia M. [D-NY-7]",3/23/20,,,,31,House - Foreign Affairs,3/23/20,Referred to the House Committee on Foreign Affairs.
H.R. 6375,https://www.congress.gov/bill/116th-congress/house-bill/6375,116th Congress (2019-2020),,"To amend the Securities Exchange Act of 1934 to require issuers to make disclosures related to supply chain disruption risk, and for other purposes.","Rep. Velazquez, Nydia M. [D-NY-7]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6374,https://www.congress.gov/bill/116th-congress/house-bill/6374,116th Congress (2019-2020),,"To suspend requirements that tenants of assisted housing make contributions toward rent during the public health emergency relating to coronavirus, and for other purposes.","Rep. Velazquez, Nydia M. [D-NY-7]",3/23/20,,,,1,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6373,https://www.congress.gov/bill/116th-congress/house-bill/6373,116th Congress (2019-2020),,"To increase the amount available under the Defense Production Act of 1950 to respond to the coronavirus epidemic, and for other purposes.","Rep. Vargas, Juan [D-CA-51]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6372,https://www.congress.gov/bill/116th-congress/house-bill/6372,116th Congress (2019-2020),,REAL ID Extension Act of 2020,"Rep. Suozzi, Thomas R. [D-NY-3]",3/23/20,,,,0,House - Oversight and Reform,3/23/20,Referred to the House Committee on Oversight and Reform.
H.R. 6371,https://www.congress.gov/bill/116th-congress/house-bill/6371,116th Congress (2019-2020),,"To amend the Securities Exchange Act of 1934 to require issuers to disclose risks related to global pandemics, and for other purposes.","Rep. Sherman, Brad [D-CA-30]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6370,https://www.congress.gov/bill/116th-congress/house-bill/6370,116th Congress (2019-2020),,Disaster Protection for Workers' Credit Act,"Rep. Sherman, Brad [D-CA-30]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6369,https://www.congress.gov/bill/116th-congress/house-bill/6369,116th Congress (2019-2020),,"To waive certain requirements with respect to in-person appraisals, and for other purposes.","Rep. Sherman, Brad [D-CA-30]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6368,https://www.congress.gov/bill/116th-congress/house-bill/6368,116th Congress (2019-2020),,State Housing Relief Act of 2020,"Rep. Scott, David [D-GA-13]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6367,https://www.congress.gov/bill/116th-congress/house-bill/6367,116th Congress (2019-2020),,Entrepreneurial Development COVID-19 Response Act of 2020,"Rep. Schneider, Bradley Scott [D-IL-10]",3/23/20,,,,0,House - Small Business,3/23/20,Referred to the House Committee on Small Business.
H.R. 6366,https://www.congress.gov/bill/116th-congress/house-bill/6366,116th Congress (2019-2020),,"To permit, due to the COVID-19 emergency, Federal financial regulators to allow for the temporary waiver of requirements that a State, territory, or local government provide matching or cost-sharing funds before receiving a grant from a Federal financial regulator, to allow for certain reprogramming of funds to support unemployment, childcare, and healthcare programs, and for other purposes.","Rep. San Nicolas, Michael F. Q. [D-GU-At Large]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6365,https://www.congress.gov/bill/116th-congress/house-bill/6365,116th Congress (2019-2020),,Immediate Relief for Rural Facilities and Providers Act of 2020,"Rep. Roe, David P. [R-TN-1]",3/23/20,,,,42,"House - Energy and Commerce, Ways and Means, Small Business",3/23/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and Small Business, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6364,https://www.congress.gov/bill/116th-congress/house-bill/6364,116th Congress (2019-2020),,Securing and Enabling Commerce Using Remote and Electronic Notarization Act of 2020,"Rep. Reschenthaler, Guy [R-PA-14]",3/23/20,,,,19,"House - Energy and Commerce, Judiciary",3/23/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6363,https://www.congress.gov/bill/116th-congress/house-bill/6363,116th Congress (2019-2020),,Student Debt Emergency Relief Act,"Rep. Pressley, Ayanna [D-MA-7]",3/23/20,,,,19,"House - Education and Labor, Ways and Means",3/23/20,"Referred to the Committee on Education and Labor, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6362,https://www.congress.gov/bill/116th-congress/house-bill/6362,116th Congress (2019-2020),,Public Health Emergency Shelter Act of 2020,"Rep. Pressley, Ayanna [D-MA-7]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6361,https://www.congress.gov/bill/116th-congress/house-bill/6361,116th Congress (2019-2020),,Relief for Small Businesses and Nonprofits Act,"Rep. Perlmutter, Ed [D-CO-7]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6360,https://www.congress.gov/bill/116th-congress/house-bill/6360,116th Congress (2019-2020),,"To establish requirements on accelerated filers receiving Federal aid related to COVID-19, to establish requirements on all corporations until Federal aid related to COVID-19 is repaid, and for other purposes.","Rep. Ocasio-Cortez, Alexandria [D-NY-14]",3/23/20,,,,2,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6359,https://www.congress.gov/bill/116th-congress/house-bill/6359,116th Congress (2019-2020),,Promoting Infrastructure by Protecting Our Subcontractors and Taxpayers Act,"Rep. Lynch, Stephen F. [D-MA-8]",3/23/20,,,,3,House - Transportation and Infrastructure,3/23/20,Referred to the House Committee on Transportation and Infrastructure.
H.R. 6358,https://www.congress.gov/bill/116th-congress/house-bill/6358,116th Congress (2019-2020),,"To authorize supplemental appropriations for fiscal year 2020 for community development block grants, and for other purposes.","Rep. Lynch, Stephen F. [D-MA-8]",3/23/20,,,,0,House - Financial Services,3/23/20,Referred to the House Committee on Financial Services.
H.R. 6357,https://www.congress.gov/bill/116th-congress/house-bill/6357,116th Congress (2019-2020),,To authorize the Secretary of Labor to take certain actions to effectively respond during the COVID-19 public health emergency declared under section 319 of the Public Health Service Act to the needs of individuals participating in community service activities under title V of the Older Americans Act of 1965.,"Rep. Lee, Susie [D-NV-3]",3/23/20,,,,1,House - Education and Labor,3/23/20,Referred to the House Committee on Education and Labor.
H.R. 6356,https://www.congress.gov/bill/116th-congress/house-bill/6356,116th Congress (2019-2020),,Emergency Social Security Benefits Improvement Act,"Rep. Larson, John B. [D-CT-1]",3/23/20,,,,47,"House - Ways and Means, Energy and Commerce",3/23/20,"Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6355,https://www.congress.gov/bill/116th-congress/house-bill/6355,116th Congress (2019-2020),,"To temporarily modify the John H. Chafee Foster Care Program for Successful Transition to Adulthood in response to the COVID-19 pandemic, and for other purposes.","Rep. Langevin, James R. [D-RI-2]",3/23/20,,,,7,"House - Ways and Means, Energy and Commerce, Financial Services",3/23/20,"Referred to the Committee on Ways and Means, and in addition to the Committees on Energy and Commerce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6354,https://www.congress.gov/bill/116th-congress/house-bill/6354,116th Congress (2019-2020),,Small Business Assistance Act of 2020,"Rep. Kind, Ron [D-WI-3]",3/23/20,,,,3,House - Ways and Means,3/23/20,Referred to the House Committee on Ways and Means.
H.R. 6353,https://www.congress.gov/bill/116th-congress/house-bill/6353,116th Congress (2019-2020),,Increasing Access for Veterans and Their Survivors Act of 2020,"Rep. Khanna, Ro [D-CA-17]",3/23/20,,,,3,House - Veterans' Affairs,3/23/20,Referred to the House Committee on Veterans' Affairs.
H.R. 6352,https://www.congress.gov/bill/116th-congress/house-bill/6352,116th Congress (2019-2020),,Tribal Medical Supplies Stockpile Access Act of 2020,"Rep. Horn, Kendra S. [D-OK-5]",3/23/20,,,,6,House - Energy and Commerce,3/23/20,Referred to the House Committee on Energy and Commerce.
